ROWID,Country,State lgd code,State,YearCode,Year,Type of production of crops,Crop type,Crop production,Area,Estimate of yield
3678,India,17,Meghalaya,2004,"Financial Year (Apr - Mar), 2004",Foodgrains,Wheat,1.6,0.9,1778
3679,India,17,Meghalaya,2004,"Financial Year (Apr - Mar), 2004",Fruits,Fruits,199.6,23.8,
3680,India,17,Meghalaya,2004,"Financial Year (Apr - Mar), 2004",Non Foodgrains,Cotton (Lintt),7.8,7.2,184
3681,India,17,Meghalaya,2004,"Financial Year (Apr - Mar), 2004",Non Foodgrains,Oilseeds,6.5,9.8,663
3682,India,17,Meghalaya,2004,"Financial Year (Apr - Mar), 2004",Non Foodgrains,Raw Jute & Mesta,39.2,8.2,860
3683,India,17,Meghalaya,2004,"Financial Year (Apr - Mar), 2004",Non Foodgrains,Sugarcane,0.2,0.1,2000
3684,India,17,Meghalaya,2004,"Financial Year (Apr - Mar), 2004",Vegetables,Vegetables,270.5,32.7,
3685,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Foodgrains,Coarse Cereals,26.4,19.6,1347
3686,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Foodgrains,Pulses,3.6,4.8,750
3687,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Foodgrains,Rice,151.9,100.7,1508
3688,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Foodgrains,Wheat,1.2,0.7,1714
3689,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Fruits,Fruits,231.7,28.3,
3690,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Non Foodgrains,Cotton (Lintt),7.8,7.2,184
3691,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Non Foodgrains,Oilseeds,6.7,9.8,684
3692,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Non Foodgrains,Raw Jute & Mesta,55.7,8.4,1194
3693,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Non Foodgrains,Sugarcane,0.2,0.1,2000
3694,India,17,Meghalaya,2005,"Financial Year (Apr - Mar), 2005",Vegetables,Vegetables,340.2,41.7,
3695,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Foodgrains,Coarse Cereals,27.2,19.6,1388
3696,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Foodgrains,Pulses,2.9,3.9,744
3698,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Foodgrains,Wheat,1.2,0.6,2000
3699,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Fruits,Fruits,234.3,28.5,
3700,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Non Foodgrains,Cotton (Lintt),7.7,7.2,182
3701,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Non Foodgrains,Oilseeds,6.6,9.8,673
3702,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Non Foodgrains,Raw Jute & Mesta,55.1,8.4,1181
3703,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Non Foodgrains,Sugarcane,0.2,0.1,2000
3704,India,17,Meghalaya,2006,"Financial Year (Apr - Mar), 2006",Vegetables,Vegetables,345.4,42,
3705,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Foodgrains,Coarse Cereals,27.4,19.7,1391
3706,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Foodgrains,Pulses,3.3,4,825
3707,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Foodgrains,Rice,200,106.4,1880
3708,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Foodgrains,Wheat,1.1,0.6,1833
3709,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Fruits,Fruits,235.3,28.5,
3710,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Non Foodgrains,Cotton (Lintt),6.5,7.2,153
3711,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Non Foodgrains,Oilseeds,6.7,10,670
3712,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Non Foodgrains,Raw Jute & Mesta,54.9,8.4,1176
3713,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Non Foodgrains,Sugarcane,0.3,0.1,3000
3714,India,17,Meghalaya,2007,"Financial Year (Apr - Mar), 2007",Vegetables,Vegetables,352.5,42.5,
3715,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Foodgrains,Coarse Cereals,27.8,19.5,1426
3716,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Foodgrains,Pulses,3.9,4.5,867
3717,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Foodgrains,Rice,203.9,108.1,1886
3718,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Foodgrains,Wheat,0.7,0.4,1750
3719,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Fruits,Fruits,294.8,32.9,
3720,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Non Foodgrains,Cotton (Lintt),5.6,7.1,134
3721,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Non Foodgrains,Oilseeds,7.1,10.5,676
3722,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Non Foodgrains,Raw Jute & Mesta,54.6,8.4,1170
3723,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Non Foodgrains,Sugarcane,0.3,0.1,3000
3724,India,17,Meghalaya,2008,"Financial Year (Apr - Mar), 2008",Vegetables,Vegetables,415.8,44.3,
3725,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Coarse Cereals,28.2,19.6,1441
3726,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Pulses,3.6,4,881
3727,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Rice,206.7,108.2,1910
3728,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Foodgrains,Wheat,0.7,0.4,1773
3729,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Fruits,Fruits,294.8,32.9,
3730,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Cotton (Lintt),5.5,6.9,135
3731,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Oilseeds,7,9.9,701
3732,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Raw Jute & Mesta,53.1,8.1,1182
3733,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Non Foodgrains,Sugarcane,0.2,0.1,2623
3734,India,17,Meghalaya,2009,"Financial Year (Apr - Mar), 2009",Vegetables,Vegetables,415.8,44.3,
3735,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Coarse Cereals,27.6,19.5,1415
3736,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Pulses,3.7,4.4,849
3737,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Rice,207,108.3,1912
3738,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Foodgrains,Wheat,0.7,0.4,1791
3739,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Fruits,Fruits,241.9,30.2,
3740,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Cotton (Lintt),,,
3741,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Oilseeds,7.1,10,704
3742,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Raw Jute & Mesta,52.6,8,1182
3743,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Non Foodgrains,Sugarcane,0.2,0.1,2000
3744,India,17,Meghalaya,2010,"Financial Year (Apr - Mar), 2010",Vegetables,Vegetables,356.5,41.8,
3745,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Coarse Cereals,28.3,19.6,1443
3746,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Pulses,3.7,4.2,896
3747,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Rice,216.5,108.9,1988
3748,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Foodgrains,Wheat,0.6,0.4,1564
3749,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Fruits,Fruits,300.4,32.3,
3750,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Cotton (Lintt),,,
3751,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Oilseeds,7.6,9.9,766
3752,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Raw Jute & Mesta,50.4,7.6,1197
3753,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Non Foodgrains,Sugarcane,0.2,0.1,2714
3754,India,17,Meghalaya,2011,"Financial Year (Apr - Mar), 2011",Vegetables,Vegetables,385,39.5,
3755,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Coarse Cereals,28.7,19.6,1462
3756,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Pulses,3.7,3.6,1019
3757,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Rice,232,109.2,2125
3758,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Foodgrains,Wheat,0.7,0.4,1528
3759,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Fruits,Fruits,316.6,33.2,
3760,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Cotton (Lintt),,,
3761,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Oilseeds,6.9,10,695
3762,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Raw Jute & Mesta,53.2,8,1194
3763,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Non Foodgrains,Sugarcane,0.2,0.1,2676
3764,India,17,Meghalaya,2012,"Financial Year (Apr - Mar), 2012",Vegetables,Vegetables,403.4,40.5,
3765,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Foodgrains,Coarse Cereals,42.1,20.8,2021
3766,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Foodgrains,Pulses,3.2,2.9,1126
3767,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Foodgrains,Rice,273.9,109.9,2493
3768,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Foodgrains,Wheat,0.8,0.4,1460
3769,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Fruits,Fruits,348,35,
3770,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Non Foodgrains,Cotton (Lintt),,,
3771,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Non Foodgrains,Oilseeds,14.1,13.7,1030
3772,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Non Foodgrains,Raw Jute & Mesta,89.9,10.8,1493
3773,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Non Foodgrains,Sugarcane,0.3,0.1,2900
3774,India,17,Meghalaya,2013,"Financial Year (Apr - Mar), 2013",Vegetables,Vegetables,515.3,43.6,
3775,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Foodgrains,Coarse Cereals,43.4,20.9,2075
3776,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Foodgrains,Pulses,11.3,8.1,1405
3777,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Foodgrains,Rice,298.2,110.3,2703
3778,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Foodgrains,Wheat,0.8,0.4,1226
3779,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Fruits,Fruits,377.3,36.3,
3780,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Non Foodgrains,Cotton (Lintt),,,
3781,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Non Foodgrains,Oilseeds,14.9,13.9,1071
3782,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Non Foodgrains,Raw Jute & Mesta,92.5,11.1,1504
3783,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Non Foodgrains,Sugarcane,0.3,0.1,3091
3784,India,17,Meghalaya,2014,"Financial Year (Apr - Mar), 2014",Vegetables,Vegetables,534,44.6,
3785,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Foodgrains,Coarse Cereals,44,21,2099
3786,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Foodgrains,Pulses,11.7,8.1,1442
3787,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Foodgrains,Rice,301.1,110.5,2726
3788,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Foodgrains,Wheat,0.9,0.4,1077
3789,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Fruits,Fruits,395.4,36.6,
3790,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Non Foodgrains,Cotton (Lintt),,,
3791,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Non Foodgrains,Oilseeds,15.2,13.9,1091
3792,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Non Foodgrains,Raw Jute & Mesta,94.5,11.1,1529
3793,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Non Foodgrains,Sugarcane,0.4,0.1,3043
3794,India,17,Meghalaya,2015,"Financial Year (Apr - Mar), 2015",Vegetables,Vegetables,494.9,47.5,
3795,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Foodgrains,Coarse Cereals,44.4,21.1,2105
3796,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Foodgrains,Pulses,11.8,8.2,1446
3797,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Foodgrains,Rice,203,111.2,1826
3798,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Foodgrains,Wheat,0.9,0.5,1474
3799,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Fruits,Fruits,426.9,37.4,
3800,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Non Foodgrains,Cotton (Lintt),,,
3801,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Non Foodgrains,Oilseeds,14.9,14.2,1051
3802,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Non Foodgrains,Raw Jute & Mesta,94.7,11.1,1531
3803,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Non Foodgrains,Sugarcane,0.4,0.1,3000
3804,India,17,Meghalaya,2016,"Financial Year (Apr - Mar), 2016",Vegetables,Vegetables,523.4,49.5,
3805,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Foodgrains,Coarse Cereals,44.4,21.1,2107
3806,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Foodgrains,Pulses,11.9,8.3,1439
3807,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Foodgrains,Rice,304.6,111.1,2740
3808,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Foodgrains,Wheat,0.9,0.5,1657
3809,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Fruits,Fruits,316.5,32.8,
3810,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Non Foodgrains,Cotton (Lintt),,,
3811,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Non Foodgrains,Oilseeds,15.1,14.3,1057
3812,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Non Foodgrains,Raw Jute & Mesta,94.8,11.1,1532
3813,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Non Foodgrains,Sugarcane,0.4,0.1,2983
3814,India,17,Meghalaya,2017,"Financial Year (Apr - Mar), 2017",Vegetables,Vegetables,519.7,49.1,
3815,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Foodgrains,Coarse Cereals,44.4,21.1,2108
3816,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Foodgrains,Pulses,13.4,9.6,1396
3817,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Foodgrains,Rice,202,110.9,1821
3818,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Foodgrains,Wheat,0.9,0.5,1497
3819,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Fruits,Fruits,331.7,35.8,
3820,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Non Foodgrains,Cotton (Lintt),,,
3821,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Non Foodgrains,Oilseeds,15.1,14.3,1059
3822,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Non Foodgrains,Raw Jute & Mesta,94.9,11.2,1532
3823,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Non Foodgrains,Sugarcane,0.4,0.1,2992
3824,India,17,Meghalaya,2018,"Financial Year (Apr - Mar), 2018",Vegetables,Vegetables,514.8,49,
3825,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Foodgrains,Coarse Cereals,44.5,21.1,2112
3826,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Foodgrains,Pulses,12,8.3,1444
3827,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Foodgrains,Rice,303.4,111,2734
3828,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Foodgrains,Wheat,0.9,0.5,1697
3829,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Fruits,Fruits,393.5,37.6,
3830,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Non Foodgrains,Cotton (Lintt),,,
3831,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Non Foodgrains,Oilseeds,15.1,14.3,1060
3832,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Non Foodgrains,Raw Jute & Mesta,95,11.2,1532
3833,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Non Foodgrains,Sugarcane,0.4,0.1,3000
3834,India,17,Meghalaya,2019,"Financial Year (Apr - Mar), 2019",Vegetables,Vegetables,515.9,49.1,
3835,India,18,Assam,1991,"Financial Year (Apr - Mar), 1991",Foodgrains,Coarse Cereals,17.5,29,603
3836,India,18,Assam,1991,"Financial Year (Apr - Mar), 1991",Foodgrains,Pulses,96.1,213.7,456
3837,India,18,Assam,1991,"Financial Year (Apr - Mar), 1991",Foodgrains,Rice,3197.2,2527.7,1265
3838,India,18,Assam,1991,"Financial Year (Apr - Mar), 1991",Foodgrains,Wheat,111.2,76.4,1455
3839,India,18,Assam,1991,"Financial Year (Apr - Mar), 1991",Non Foodgrains,Cotton (Lintt),1,2.1,81
3840,India,18,Assam,1991,"Financial Year (Apr - Mar), 1991",Non Foodgrains,Oilseeds,189.6,328.1,578
3841,India,18,Assam,1991,"Financial Year (Apr - Mar), 1991",Non Foodgrains,Raw Jute & Mesta,901.3,109,1488
3842,India,18,Assam,1991,"Financial Year (Apr - Mar), 1991",Non Foodgrains,Sugarcane,1454,37.8,38466
3843,India,18,Assam,1992,"Financial Year (Apr - Mar), 1992",Foodgrains,Coarse Cereals,17.5,28.2,621
3844,India,18,Assam,1992,"Financial Year (Apr - Mar), 1992",Foodgrains,Pulses,91.9,199.4,468
3845,India,18,Assam,1992,"Financial Year (Apr - Mar), 1992",Foodgrains,Rice,3299.7,2522.6,1308
3846,India,18,Assam,1992,"Financial Year (Apr - Mar), 1992",Foodgrains,Wheat,78.7,73.9,1065
3847,India,18,Assam,1992,"Financial Year (Apr - Mar), 1992",Non Foodgrains,Cotton (Lintt),0.9,1.9,81
3848,India,18,Assam,1992,"Financial Year (Apr - Mar), 1992",Non Foodgrains,Oilseeds,149.7,314.7,476
3849,India,18,Assam,1992,"Financial Year (Apr - Mar), 1992",Non Foodgrains,Raw Jute & Mesta,1063.5,99,1934
3850,India,18,Assam,1992,"Financial Year (Apr - Mar), 1992",Non Foodgrains,Sugarcane,1547.7,39.9,38789
3851,India,18,Assam,1993,"Financial Year (Apr - Mar), 1993",Foodgrains,Coarse Cereals,16.1,26.8,601
3852,India,18,Assam,1993,"Financial Year (Apr - Mar), 1993",Foodgrains,Pulses,101.4,195.8,522
3853,India,18,Assam,1993,"Financial Year (Apr - Mar), 1993",Foodgrains,Rice,3361.1,2525.7,1331
3854,India,18,Assam,1993,"Financial Year (Apr - Mar), 1993",Foodgrains,Wheat,100.8,78.9,1278
3855,India,18,Assam,1993,"Financial Year (Apr - Mar), 1993",Non Foodgrains,Cotton (Lintt),0.8,1.9,72
3856,India,18,Assam,1993,"Financial Year (Apr - Mar), 1993",Non Foodgrains,Oilseeds,144.7,305,474
3857,India,18,Assam,1993,"Financial Year (Apr - Mar), 1993",Non Foodgrains,Raw Jute & Mesta,702.3,82,1542
3858,India,18,Assam,1993,"Financial Year (Apr - Mar), 1993",Non Foodgrains,Sugarcane,1373.9,35.8,38377
3859,India,18,Assam,1994,"Financial Year (Apr - Mar), 1994",Foodgrains,Coarse Cereals,17.1,28.2,606
3860,India,18,Assam,1994,"Financial Year (Apr - Mar), 1994",Foodgrains,Pulses,106.7,196.9,546
3861,India,18,Assam,1994,"Financial Year (Apr - Mar), 1994",Foodgrains,Rice,3309.1,2450.5,1350
3862,India,18,Assam,1994,"Financial Year (Apr - Mar), 1994",Foodgrains,Wheat,103.6,80.3,1290
3863,India,18,Assam,1994,"Financial Year (Apr - Mar), 1994",Non Foodgrains,Cotton (Lintt),0.8,1.7,80
3864,India,18,Assam,1994,"Financial Year (Apr - Mar), 1994",Non Foodgrains,Oilseeds,163.7,308.6,530
3865,India,18,Assam,1994,"Financial Year (Apr - Mar), 1994",Non Foodgrains,Raw Jute & Mesta,950.9,96.3,1777
3866,India,18,Assam,1994,"Financial Year (Apr - Mar), 1994",Non Foodgrains,Sugarcane,1505,35.6,42275
3867,India,18,Assam,1995,"Financial Year (Apr - Mar), 1995",Foodgrains,Coarse Cereals,19,30.6,621
3868,India,18,Assam,1995,"Financial Year (Apr - Mar), 1995",Foodgrains,Pulses,102.5,194.7,534
3869,India,18,Assam,1995,"Financial Year (Apr - Mar), 1995",Foodgrains,Rice,3390,2503.9,1354
3870,India,18,Assam,1995,"Financial Year (Apr - Mar), 1995",Foodgrains,Wheat,95.1,85.8,1108
3871,India,18,Assam,1995,"Financial Year (Apr - Mar), 1995",Non Foodgrains,Cotton (Lintt),0.8,1.7,80
3872,India,18,Assam,1995,"Financial Year (Apr - Mar), 1995",Non Foodgrains,Oilseeds,155.7,306,509
3873,India,18,Assam,1995,"Financial Year (Apr - Mar), 1995",Non Foodgrains,Raw Jute & Mesta,870.8,94.1,1666
3874,India,18,Assam,1995,"Financial Year (Apr - Mar), 1995",Non Foodgrains,Sugarcane,1490.3,35.9,41513
3875,India,18,Assam,1996,"Financial Year (Apr - Mar), 1996",Foodgrains,Coarse Cereals,18.4,29.5,624
3876,India,18,Assam,1996,"Financial Year (Apr - Mar), 1996",Foodgrains,Pulses,68.4,119.6,572
3877,India,18,Assam,1996,"Financial Year (Apr - Mar), 1996",Foodgrains,Rice,3328.2,2491.7,1336
3878,India,18,Assam,1996,"Financial Year (Apr - Mar), 1996",Foodgrains,Wheat,117.1,87.9,1332
3879,India,18,Assam,1996,"Financial Year (Apr - Mar), 1996",Non Foodgrains,Cotton (Lintt),0.8,1.7,80
3880,India,18,Assam,1996,"Financial Year (Apr - Mar), 1996",Non Foodgrains,Oilseeds,159.5,312.3,511
3881,India,18,Assam,1996,"Financial Year (Apr - Mar), 1996",Non Foodgrains,Raw Jute & Mesta,829.8,99.5,1501
3882,India,18,Assam,1996,"Financial Year (Apr - Mar), 1996",Non Foodgrains,Sugarcane,1490.3,35.9,41513
3883,India,18,Assam,1997,"Financial Year (Apr - Mar), 1997",Foodgrains,Coarse Cereals,20.1,29.7,677
3884,India,18,Assam,1997,"Financial Year (Apr - Mar), 1997",Foodgrains,Pulses,64.5,117.9,547
3885,India,18,Assam,1997,"Financial Year (Apr - Mar), 1997",Foodgrains,Rice,3382.9,2489.8,1359
3886,India,18,Assam,1997,"Financial Year (Apr - Mar), 1997",Foodgrains,Wheat,110.1,84.7,1300
3887,India,18,Assam,1997,"Financial Year (Apr - Mar), 1997",Non Foodgrains,Cotton (Lintt),0.8,1.7,80
3888,India,18,Assam,1997,"Financial Year (Apr - Mar), 1997",Non Foodgrains,Oilseeds,173.9,316.8,549
3889,India,18,Assam,1997,"Financial Year (Apr - Mar), 1997",Non Foodgrains,Raw Jute & Mesta,933.1,100.4,1673
3890,India,18,Assam,1997,"Financial Year (Apr - Mar), 1997",Non Foodgrains,Sugarcane,1287.6,31.3,41137
3891,India,18,Assam,1998,"Financial Year (Apr - Mar), 1998",Foodgrains,Coarse Cereals,19.5,30.3,644
3892,India,18,Assam,1998,"Financial Year (Apr - Mar), 1998",Foodgrains,Pulses,69.2,126.9,545
3893,India,18,Assam,1998,"Financial Year (Apr - Mar), 1998",Foodgrains,Rice,3254.8,2420.1,1345
3894,India,18,Assam,1998,"Financial Year (Apr - Mar), 1998",Foodgrains,Wheat,90.5,89.6,1010
3895,India,18,Assam,1998,"Financial Year (Apr - Mar), 1998",Non Foodgrains,Cotton (Lintt),0.8,1.7,80
3896,India,18,Assam,1998,"Financial Year (Apr - Mar), 1998",Non Foodgrains,Oilseeds,154.2,325.4,474
3897,India,18,Assam,1998,"Financial Year (Apr - Mar), 1998",Non Foodgrains,Raw Jute & Mesta,712.8,83.9,1529
3898,India,18,Assam,1998,"Financial Year (Apr - Mar), 1998",Non Foodgrains,Sugarcane,1223.6,30.6,39987
3899,India,18,Assam,1999,"Financial Year (Apr - Mar), 1999",Foodgrains,Coarse Cereals,19,31,613
3900,India,18,Assam,1999,"Financial Year (Apr - Mar), 1999",Foodgrains,Pulses,64,116,552
3901,India,18,Assam,1999,"Financial Year (Apr - Mar), 1999",Foodgrains,Rice,3861,2646,1459
